2018-05-21 16:49:41, 80; 
2018-05-21 16:49:42, 80; 
2018-05-21 16:49:43, 80; 
2018-05-21 16:49:44, 80; 
2018-05-21 16:49:45, 80; 
2018-05-21 16:49:46, 80; 
2018-05-21 16:49:47, 80; 
2018-05-21 16:49:48, 80; 
2018-05-21 16:49:49, 80; 
2018-05-21 16:49:50, 80; 
2018-05-21 16:49:51, 80; 
2018-05-21 16:49:52, 80; 
2018-05-21 16:49:53, 80; 
2018-05-21 16:49:54, 80; 
2018-05-21 16:49:55, 80; 
2018-05-21 16:49:56, 80; 
2018-05-21 16:49:57, 80; 
2018-05-21 16:49:58, 80; 
2018-05-21 16:49:59, 80; 
2018-05-21 16:50:00, 80; 
2018-05-21 16:50:01, 74; 
2018-05-21 16:50:02, 74; 
2018-05-21 16:50:03, 75; 
2018-05-21 16:50:04, 75; 
2018-05-21 16:50:05, 74; 
2018-05-21 16:50:06, 75; 
2018-05-21 16:50:07, 75; 
2018-05-21 16:50:08, 75; 
2018-05-21 16:50:09, 75; 
2018-05-21 16:50:10, 75; 
2018-05-21 16:50:11, 75; 
2018-05-21 16:50:12, 75; 
2018-05-21 16:50:13, 74; 
2018-05-21 16:50:14, 74; 
2018-05-21 16:50:15, 74; 
2018-05-21 16:50:16, 72; 
2018-05-21 16:50:17, 72; 
2018-05-21 16:50:18, 76; 
2018-05-21 16:50:19, 76; 
2018-05-21 16:50:20, 76; 
2018-05-21 16:50:21, 75; 
2018-05-21 16:50:22, 74; 
2018-05-21 16:50:23, 74; 
2018-05-21 16:50:24, 74; 
2018-05-21 16:50:25, 72; 
2018-05-21 16:50:26, 69; 
2018-05-21 16:50:27, 69; 
2018-05-21 16:50:28, 69; 
2018-05-21 16:50:29, 70; 
2018-05-21 16:50:30, 70; 
2018-05-21 16:50:31, 70; 
2018-05-21 16:50:32, 71; 
2018-05-21 16:50:33, 70; 
2018-05-21 16:50:34, 70; 
2018-05-21 16:50:35, 69; 
2018-05-21 16:50:36, 70; 
2018-05-21 16:50:37, 70; 
2018-05-21 16:50:38, 70; 
