2018-05-23 17:14:46, 80; 
2018-05-23 17:14:47, 80; 
2018-05-23 17:14:48, 80; 
2018-05-23 17:14:49, 80; 
2018-05-23 17:14:50, 80; 
2018-05-23 17:14:51, 80; 
2018-05-23 17:14:52, 80; 
2018-05-23 17:14:53, 80; 
2018-05-23 17:14:54, 80; 
2018-05-23 17:14:55, 80; 
2018-05-23 17:14:56, 80; 
2018-05-23 17:14:57, 80; 
2018-05-23 17:14:58, 80; 
2018-05-23 17:14:59, 80; 
2018-05-23 17:15:00, 80; 
2018-05-23 17:15:01, 80; 
2018-05-23 17:15:02, 80; 
2018-05-23 17:15:03, 80; 
2018-05-23 17:15:04, 80; 
2018-05-23 17:15:05, 80; 
2018-05-23 17:15:06, 80; 
2018-05-23 17:15:07, 87; 
2018-05-23 17:15:08, 87; 
2018-05-23 17:15:09, 87; 
2018-05-23 17:15:10, 86; 
2018-05-23 17:15:11, 85; 
2018-05-23 17:15:12, 86; 
2018-05-23 17:15:13, 85; 
2018-05-23 17:15:14, 85; 
2018-05-23 17:15:15, 85; 
2018-05-23 17:15:16, 87; 
2018-05-23 17:15:17, 85; 
2018-05-23 17:15:18, 85; 
2018-05-23 17:15:19, 85; 
2018-05-23 17:15:20, 85; 
2018-05-23 17:15:21, 85; 
2018-05-23 17:15:22, 85; 
2018-05-23 17:15:23, 85; 
2018-05-23 17:15:24, 85; 
2018-05-23 17:15:25, 85; 
2018-05-23 17:15:26, 83; 
2018-05-23 17:15:27, 84; 
2018-05-23 17:15:28, 84; 
2018-05-23 17:15:29, 84; 
2018-05-23 17:15:30, 85; 
2018-05-23 17:15:31, 85; 
2018-05-23 17:15:32, 84; 
2018-05-23 17:15:33, 85; 
2018-05-23 17:15:34, 85; 
2018-05-23 17:15:35, 86; 
2018-05-23 17:15:36, 87; 
2018-05-23 17:15:37, 88; 
2018-05-23 17:15:38, 89; 
2018-05-23 17:15:39, 88; 
2018-05-23 17:15:40, 89; 
2018-05-23 17:15:41, 88; 
2018-05-23 17:15:42, 87; 
2018-05-23 17:15:43, 92; 
2018-05-23 17:15:44, 92; 
2018-05-23 17:15:45, 92; 
2018-05-23 17:15:46, 91; 
2018-05-23 17:15:47, 91; 
2018-05-23 17:15:48, 91; 
2018-05-23 17:15:49, 91; 
2018-05-23 17:15:50, 91; 
2018-05-23 17:15:51, 91; 
2018-05-23 17:15:52, 90; 
2018-05-23 17:15:53, 90; 
2018-05-23 17:15:54, 89; 
2018-05-23 17:15:55, 89; 
2018-05-23 17:15:56, 89; 
2018-05-23 17:15:57, 89; 
2018-05-23 17:15:58, 89; 
2018-05-23 17:15:59, 87; 
2018-05-23 17:16:00, 87; 
2018-05-23 17:16:01, 87; 
2018-05-23 17:16:02, 87; 
2018-05-23 17:16:03, 86; 
2018-05-23 17:16:04, 86; 
2018-05-23 17:16:05, 86; 
2018-05-23 17:16:06, 86; 
2018-05-23 17:16:07, 85; 
2018-05-23 17:16:08, 85; 
2018-05-23 17:16:08, 86; 
2018-05-23 17:16:09, 86; 
2018-05-23 17:16:10, 85; 
2018-05-23 17:16:11, 85; 
2018-05-23 17:16:13, 86; 
2018-05-23 17:16:13, 87; 
2018-05-23 17:16:14, 85; 
2018-05-23 17:16:15, 86; 
2018-05-23 17:16:16, 86; 
2018-05-23 17:16:17, 89; 
2018-05-23 17:16:18, 90; 
2018-05-23 17:16:19, 88; 
2018-05-23 17:16:20, 92; 
2018-05-23 17:16:21, 94; 
2018-05-23 17:16:22, 97; 
2018-05-23 17:16:23, 98; 
2018-05-23 17:16:24, 100; 
2018-05-23 17:16:25, 98; 
2018-05-23 17:16:26, 95; 
2018-05-23 17:16:27, 92; 
2018-05-23 17:16:28, 90; 
2018-05-23 17:16:29, 89; 
2018-05-23 17:16:30, 84; 
2018-05-23 17:16:31, 84; 
2018-05-23 17:16:32, 85; 
2018-05-23 17:16:33, 85; 
2018-05-23 17:16:34, 85; 
2018-05-23 17:16:35, 84; 
2018-05-23 17:16:36, 84; 
2018-05-23 17:16:37, 84; 
2018-05-23 17:16:38, 84; 
2018-05-23 17:16:39, 84; 
2018-05-23 17:16:40, 85; 
2018-05-23 17:16:41, 97; 
2018-05-23 17:16:42, 95; 
2018-05-23 17:16:43, 94; 
2018-05-23 17:16:44, 92; 
2018-05-23 17:16:45, 92; 
2018-05-23 17:16:46, 91; 
2018-05-23 17:16:47, 90; 
2018-05-23 17:16:48, 89; 
2018-05-23 17:16:49, 88; 
2018-05-23 17:16:50, 87; 
2018-05-23 17:16:51, 85; 
2018-05-23 17:16:52, 84; 
2018-05-23 17:16:53, 83; 
2018-05-23 17:16:54, 82; 
2018-05-23 17:16:55, 82; 
2018-05-23 17:16:56, 82; 
2018-05-23 17:16:57, 84; 
2018-05-23 17:16:58, 86; 
2018-05-23 17:16:59, 87; 
2018-05-23 17:17:00, 88; 
2018-05-23 17:17:01, 87; 
2018-05-23 17:17:02, 87; 
2018-05-23 17:17:03, 85; 
2018-05-23 17:17:04, 84; 
2018-05-23 17:17:05, 83; 
2018-05-23 17:17:06, 83; 
2018-05-23 17:17:07, 85; 
2018-05-23 17:17:08, 84; 
2018-05-23 17:17:09, 85; 
2018-05-23 17:17:10, 84; 
2018-05-23 17:17:11, 85; 
2018-05-23 17:17:12, 84; 
2018-05-23 17:17:13, 84; 
2018-05-23 17:17:14, 85; 
2018-05-23 17:17:15, 83; 
2018-05-23 17:17:16, 84; 
2018-05-23 17:17:17, 84; 
2018-05-23 17:17:18, 84; 
2018-05-23 17:17:19, 87; 
2018-05-23 17:17:20, 92; 
2018-05-23 17:17:21, 93; 
2018-05-23 17:17:22, 96; 
2018-05-23 17:17:23, 100; 
2018-05-23 17:17:24, 97; 
2018-05-23 17:17:25, 96; 
2018-05-23 17:17:26, 96; 
2018-05-23 17:17:27, 96; 
2018-05-23 17:17:28, 96; 
2018-05-23 17:17:29, 95; 
2018-05-23 17:17:30, 94; 
2018-05-23 17:17:31, 92; 
2018-05-23 17:17:32, 92; 
2018-05-23 17:17:33, 89; 
2018-05-23 17:17:34, 87; 
2018-05-23 17:17:35, 85; 
2018-05-23 17:17:36, 85; 
2018-05-23 17:17:37, 84; 
2018-05-23 17:17:38, 82; 
2018-05-23 17:17:39, 81; 
2018-05-23 17:17:40, 83; 
2018-05-23 17:17:41, 84; 
2018-05-23 17:17:42, 87; 
2018-05-23 17:17:43, 87; 
2018-05-23 17:17:44, 87; 
2018-05-23 17:17:45, 87; 
2018-05-23 17:17:46, 87; 
2018-05-23 17:17:47, 84; 
2018-05-23 17:17:48, 82; 
2018-05-23 17:17:49, 82; 
2018-05-23 17:17:50, 82; 
2018-05-23 17:17:51, 82; 
2018-05-23 17:17:52, 85; 
2018-05-23 17:17:53, 86; 
2018-05-23 17:17:54, 88; 
2018-05-23 17:17:55, 88; 
2018-05-23 17:17:56, 87; 
2018-05-23 17:17:57, 85; 
2018-05-23 17:17:58, 84; 
2018-05-23 17:17:59, 84; 
2018-05-23 17:18:00, 84; 
2018-05-23 17:18:01, 87; 
2018-05-23 17:18:02, 89; 
2018-05-23 17:18:03, 91; 
2018-05-23 17:18:04, 91; 
2018-05-23 17:18:05, 90; 
2018-05-23 17:18:06, 89; 
2018-05-23 17:18:07, 88; 
2018-05-23 17:18:08, 82; 
2018-05-23 17:18:09, 81; 
2018-05-23 17:18:10, 81; 
2018-05-23 17:18:11, 80; 
2018-05-23 17:18:12, 80; 
2018-05-23 17:18:13, 83; 
2018-05-23 17:18:14, 84; 
2018-05-23 17:18:15, 86; 
2018-05-23 17:18:16, 87; 
2018-05-23 17:18:17, 88; 
2018-05-23 17:18:18, 88; 
2018-05-23 17:18:19, 87; 
2018-05-23 17:18:20, 87; 
2018-05-23 17:18:21, 86; 
2018-05-23 17:18:22, 83; 
2018-05-23 17:18:23, 83; 
2018-05-23 17:18:24, 85; 
2018-05-23 17:18:25, 83; 
2018-05-23 17:18:26, 87; 
2018-05-23 17:18:27, 87; 
2018-05-23 17:18:28, 88; 
2018-05-23 17:18:29, 89; 
2018-05-23 17:18:30, 90; 
2018-05-23 17:18:31, 91; 
2018-05-23 17:18:32, 91; 
2018-05-23 17:18:33, 90; 
2018-05-23 17:18:34, 90; 
2018-05-23 17:18:35, 72; 
2018-05-23 17:18:36, 77; 
2018-05-23 17:18:37, 75; 
2018-05-23 17:18:38, 74; 
2018-05-23 17:18:39, 74; 
2018-05-23 17:18:40, 74; 
2018-05-23 17:18:41, 74; 
2018-05-23 17:18:42, 76; 
2018-05-23 17:18:43, 76; 
2018-05-23 17:18:44, 76; 
2018-05-23 17:18:45, 77; 
2018-05-23 17:18:46, 90; 
2018-05-23 17:18:47, 89; 
2018-05-23 17:18:48, 90; 
2018-05-23 17:18:49, 89; 
2018-05-23 17:18:50, 92; 
2018-05-23 17:18:51, 89; 
2018-05-23 17:18:52, 88; 
2018-05-23 17:18:53, 89; 
2018-05-23 17:18:54, 92; 
2018-05-23 17:18:55, 91; 
2018-05-23 17:18:56, 92; 
2018-05-23 17:18:57, 93; 
2018-05-23 17:18:58, 92; 
2018-05-23 17:18:59, 92; 
2018-05-23 17:19:00, 90; 
2018-05-23 17:19:01, 88; 
